Content_Intent_Score,Emotion_Reputation_Score,Influence_Impact_Score,Cluster
-1.7043701803786484,-0.37386189801764286,-0.05061457594921241,2
0.5752577846835405,1.6037309618343425,-0.30028522069816793,0
0.955195778860572,1.2849052839124724,-0.10692830283792967,0
-1.3244321862016168,-0.04349568685494228,-0.23427955427494687,2
0.955195778860572,1.203590273481557,-0.019015855854120606,0
1.715071767214635,-0.288444242777327,2.143497138362202,1
1.715071767214635,-0.7930105234729733,0.001174172522223773,1
0.5752577846835405,-1.3679415899643739,-0.060283049511545894,1
-1.7043701803786484,1.5569490048350678,-0.1353125332376443,0
-0.18461820367052242,0.16016078210089046,-0.34760882666331827,0
0.955195778860572,0.8552491652762324,-0.206406446315297,0
0.955195778860572,1.3865269103784041,0.023084855354835156,0
-0.564556197847554,1.56568557219897,0.006884806165295337,0
-0.564556197847554,1.2040625203660917,-0.22005442473769235,0
0.19531979050650908,0.5517419956714747,0.3515472999349323,0
-0.564556197847554,-0.2576006181311175,-0.0035178969218493503,2
0.19531979050650908,-1.0576163559641383,-0.16224949615552728,1
-0.564556197847554,0.9752589048087564,-0.16758148114688448,0
-0.564556197847554,-1.551350473745757,-0.2866724588734126,2
1.3351337730376036,0.8876571077274649,-0.2549081668859088,0
-0.564556197847554,-0.14402524240038644,0.06358471974804274,2
0.19531979050650908,0.9785056021399361,-0.09222610880011435,0
-0.9444941920245854,-1.014169642586894,-0.18266103173028328,2
-0.564556197847554,0.31417229731995344,-0.18793898495238484,0
-1.3244321862016168,1.2785299509712462,-0.2934467712608679,0
-0.18461820367052242,1.3401876848333816,-0.05746472405764308,0
0.5752577846835405,0.7584385539465034,-0.2890863425835357,0
-0.9444941920245854,-0.8103951119099275,-0.24494784012091683,2
